LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,USER_ID
20000.0,1,2,2,33,0,0,0,0,0,0,18330.0,17797.0,18731.0,19610.0,18980.0,38766.0,1291.0,1324.0,1302.0,672.0,701.0,788.0,1,1fd8d94a-ee34-11ec-b1e2-00163e114b1c
300000.0,2,2,1,33,-2,-2,-2,-2,-2,-2,11613.0,12893.0,10841.0,11900.0,0.0,0.0,1513.0,1000.0,1059.0,0.0,0.0,51167.0,1,1fd8da3a-ee34-11ec-b1e2-00163e114b1c
130000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,1504.0,1027.0,2172.0,836.0,836.0,0.0,1027.0,2172.0,836.0,836.0,0.0,2508.0,1,1fd8dc38-ee34-11ec-b1e2-00163e114b1c
380000.0,2,1,2,34,-1,0,0,0,0,0,25079.0,119811.0,22384.0,115548.0,164296.0,72084.0,100000.0,12384.0,100000.0,50000.0,20000.0,52500.0,1,1fd8dd32-ee34-11ec-b1e2-00163e114b1c
380000.0,2,3,1,46,1,-2,-1,-1,-1,-1,0.0,0.0,224.0,4034.0,0.0,2062.0,0.0,224.0,4034.0,0.0,2062.0,0.0,1,1fd8de40-ee34-11ec-b1e2-00163e114b1c
160000.0,2,1,2,27,0,0,0,0,0,-1,159460.0,148691.0,118082.0,112802.0,61178.0,98960.0,10000.0,10000.0,5022.0,8000.0,99822.0,5000.0,1,1fd8e566-ee34-11ec-b1e2-00163e114b1c
210000.0,2,2,1,42,1,-2,-2,-1,0,0,0.0,0.0,0.0,6622.0,6506.0,6511.0,0.0,0.0,6622.0,298.0,1000.0,1179.0,1,1fd8e6c4-ee34-11ec-b1e2-00163e114b1c
30000.0,2,2,1,28,0,0,0,0,0,-1,8618.0,9975.0,4885.0,1065.0,-264.0,942.0,1700.0,1020.0,1000.0,0.0,1206.0,0.0,1,1fd8e7e6-ee34-11ec-b1e2-00163e114b1c
160000.0,1,2,1,39,1,3,2,2,2,2,47675.0,47243.0,48328.0,49183.0,48237.0,51937.0,500.0,2000.0,1800.0,0.0,4500.0,0.0,1,1fd8e8ea-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,2,33,0,0,0,0,0,0,48058.0,49348.0,41707.0,29358.0,29860.0,30461.0,2097.0,1456.0,1200.0,1100.0,1076.0,1200.0,0,1fd8e9da-ee34-11ec-b1e2-00163e114b1c
30000.0,2,2,1,45,2,0,0,0,0,0,31548.0,30226.0,31237.0,13511.0,13781.0,14070.0,1665.0,1676.0,1223.0,493.0,511.0,514.0,1,1fd8ea70-ee34-11ec-b1e2-00163e114b1c
280000.0,1,1,1,36,-2,-2,-2,-2,-2,-2,2624.0,-26.0,5214.0,17187.0,2848.0,5287.0,0.0,5240.0,17273.0,2861.0,5313.0,0.0,1,1fd8eb1a-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,1,49,1,2,0,0,0,0,16747.0,16181.0,17912.0,19606.0,20969.0,25302.0,0.0,2000.0,2000.0,2000.0,5000.0,0.0,0,1fd8eba6-ee34-11ec-b1e2-00163e114b1c
170000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,3732.0,3732.0,3732.0,3732.0,4239.0,3910.0,3732.0,3732.0,3732.0,4239.0,3910.0,4146.0,1,1fd8ec28-ee34-11ec-b1e2-00163e114b1c
220000.0,2,1,2,27,0,0,0,0,0,0,67028.0,32546.0,29814.0,31488.0,8495.0,10170.0,5332.0,5000.0,10238.0,5000.0,5000.0,2000.0,1,1fd8eca0-ee34-11ec-b1e2-00163e114b1c
110000.0,2,3,1,64,0,0,0,0,0,0,83050.0,85550.0,76793.0,13062.0,12609.0,12638.0,4000.0,3275.0,3028.0,3000.0,2000.0,2000.0,1,1fd8ed36-ee34-11ec-b1e2-00163e114b1c
30000.0,2,1,2,43,0,0,0,0,0,0,29327.0,30487.0,29417.0,30379.0,30452.0,0.0,1659.0,1589.0,1551.0,1124.0,0.0,0.0,1,1fd8edb8-ee34-11ec-b1e2-00163e114b1c
100000.0,2,1,1,37,0,0,0,0,0,0,68760.0,70113.0,71567.0,72410.0,73846.0,75556.0,3095.0,3181.0,2628.0,2640.0,2897.0,3600.0,1,1fd8ee30-ee34-11ec-b1e2-00163e114b1c
100000.0,2,2,2,26,-1,-1,-1,0,0,0,1370.0,4192.0,4159.0,3542.0,1980.0,3980.0,4210.0,4159.0,1000.0,1080.0,2000.0,1525.0,1,1fd8eeb2-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,2,38,0,0,0,0,0,0,50958.0,50889.0,49697.0,9176.0,9368.0,9554.0,2042.0,1150.0,329.0,340.0,342.0,354.0,1,1fd8ef34-ee34-11ec-b1e2-00163e114b1c
50000.0,2,1,2,25,0,0,0,0,0,0,34476.0,25857.0,26621.0,27178.0,28038.0,28871.0,2000.0,1500.0,1000.0,1300.0,1300.0,1011.0,1,1fd8efb6-ee34-11ec-b1e2-00163e114b1c
260000.0,1,3,1,48,0,0,0,0,-1,0,200716.0,203751.0,205530.0,-170000.0,171696.0,174151.0,8812.0,9158.0,0.0,497000.0,10000.0,7000.0,1,1fd8f038-ee34-11ec-b1e2-00163e114b1c
80000.0,2,2,1,32,0,0,0,0,0,0,81074.0,78262.0,76163.0,76813.0,77511.0,79069.0,3700.0,3400.0,2900.0,2900.0,2841.0,3100.0,1,1fd8f0ba-ee34-11ec-b1e2-00163e114b1c
150000.0,2,2,1,36,0,0,0,0,0,0,296846.0,301634.0,314201.0,84135.0,90500.0,0.0,7143.0,13700.0,15000.0,7500.0,0.0,0.0,1,1fd8f13c-ee34-11ec-b1e2-00163e114b1c
150000.0,1,1,2,26,0,0,0,0,0,0,26443.0,27996.0,28963.0,8355.0,10355.0,12355.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1,1fd8f1be-ee34-11ec-b1e2-00163e114b1c
80000.0,1,2,2,31,0,0,0,0,3,2,50244.0,51243.0,52319.0,58245.0,56728.0,55691.0,1835.0,1903.0,6800.0,0.0,0.0,2100.0,1,1fd8f236-ee34-11ec-b1e2-00163e114b1c
600000.0,2,2,1,38,1,2,2,2,0,0,51072.0,49889.0,39635.0,35130.0,33229.0,32171.0,0.0,4000.0,0.0,1500.0,2000.0,3000.0,1,1fd8f2b8-ee34-11ec-b1e2-00163e114b1c
110000.0,1,3,1,51,-1,-1,-1,0,0,0,2132.0,1946.0,27162.0,26693.0,25243.0,23783.0,1946.0,27162.0,2000.0,812.0,799.0,933.0,1,1fd8f33a-ee34-11ec-b1e2-00163e114b1c
390000.0,1,1,2,31,0,0,0,0,0,0,19469.0,17227.0,17400.0,19180.0,20036.0,4071.0,2227.0,2400.0,2180.0,1036.0,2071.0,3291.0,1,1fd8f3bc-ee34-11ec-b1e2-00163e114b1c
420000.0,2,1,2,34,0,0,0,0,-1,-1,19406.0,17791.0,11796.0,3089.0,4624.0,210.0,6000.0,1600.0,1000.0,4641.0,210.0,3523.0,1,1fd8f466-ee34-11ec-b1e2-00163e114b1c
110000.0,2,3,2,26,1,3,2,0,0,0,117274.0,116911.0,112706.0,108302.0,46774.0,48300.0,3000.0,0.0,4400.0,2000.0,3000.0,4000.0,1,1fd8f4e8-ee34-11ec-b1e2-00163e114b1c
50000.0,2,2,1,36,2,2,2,0,0,2,45159.0,49125.0,47956.0,43578.0,35126.0,34420.0,4700.0,0.0,2004.0,3500.0,0.0,1000.0,1,1fd8f56a-ee34-11ec-b1e2-00163e114b1c
250000.0,1,3,1,51,-2,-1,-1,-1,0,-1,179.0,1533.0,364.0,381.0,3987.0,7135.0,1540.0,387.0,381.0,3985.0,7161.0,0.0,1,1fd8f60a-ee34-11ec-b1e2-00163e114b1c
30000.0,2,2,2,23,1,2,2,2,2,2,11174.0,11989.0,12997.0,12491.0,13374.0,13017.0,1300.0,1500.0,0.0,1090.0,0.0,2000.0,0,1fd8f68c-ee34-11ec-b1e2-00163e114b1c
100000.0,2,1,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1fd8f70e-ee34-11ec-b1e2-00163e114b1c
90000.0,1,2,1,45,-1,3,2,2,-1,-1,3664.0,3449.0,1776.0,-1170.0,390.0,390.0,0.0,0.0,0.0,1560.0,390.0,930.0,0,1fd8f812-ee34-11ec-b1e2-00163e114b1c
20000.0,2,2,1,41,-1,-1,-1,-1,0,0,958.0,1546.0,1156.0,9646.0,6510.0,2514.0,1546.0,1156.0,9646.0,130.0,50.0,0.0,1,1fd8f89e-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,1,42,2,0,0,0,2,2,31422.0,32420.0,33462.0,36199.0,36803.0,37566.0,1521.0,1563.0,3300.0,1500.0,1500.0,1600.0,0,1fd8f920-ee34-11ec-b1e2-00163e114b1c
80000.0,2,2,1,35,1,-1,3,2,0,-1,0.0,964.0,964.0,964.0,964.0,5953.0,964.0,0.0,0.0,0.0,5953.0,0.0,1,1fd8f9a2-ee34-11ec-b1e2-00163e114b1c
30000.0,2,3,1,48,0,0,0,0,0,0,25615.0,26950.0,27899.0,29614.0,30127.0,29646.0,1751.0,1700.0,2500.0,1000.0,2000.0,4034.0,1,1fd8fa1a-ee34-11ec-b1e2-00163e114b1c
260000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,2095.0,781.0,3985.0,942.0,-18.0,3739.0,785.0,4004.0,946.0,0.0,3757.0,6119.0,1,1fd8fa9c-ee34-11ec-b1e2-00163e114b1c
150000.0,1,5,2,27,0,0,0,0,0,-2,133374.0,40283.0,49746.0,51500.0,0.0,0.0,10000.0,10000.0,2900.0,10000.0,0.0,0.0,1,1fd8fb1e-ee34-11ec-b1e2-00163e114b1c
530000.0,1,1,1,35,0,0,0,0,0,0,339912.0,335081.0,333120.0,304353.0,282876.0,288945.0,12188.0,12639.0,11123.0,9600.0,10028.0,16947.0,1,1fd8fb96-ee34-11ec-b1e2-00163e114b1c
50000.0,1,1,1,25,0,0,2,0,0,0,5472.0,5891.0,6595.0,8400.0,4041.0,4815.0,1500.0,1000.0,2000.0,1000.0,1000.0,2000.0,1,1fd8fc18-ee34-11ec-b1e2-00163e114b1c
80000.0,2,2,1,26,2,0,0,0,0,0,78768.0,79611.0,80770.0,53142.0,55064.0,28750.0,3500.0,4450.0,2249.0,1200.0,2400.0,1100.0,1,1fd8fc9a-ee34-11ec-b1e2-00163e114b1c
360000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,2434.0,3881.0,2394.0,2441.0,2441.0,2441.0,3900.0,2406.0,2453.0,2453.0,2453.0,2453.0,1,1fd8fd1c-ee34-11ec-b1e2-00163e114b1c
300000.0,1,2,1,32,-1,-1,-1,-1,-1,-2,2884.0,1706.0,2960.0,579.0,0.0,0.0,1706.0,2964.0,579.0,0.0,0.0,2937.0,0,1fd8fd9e-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,2,41,0,0,0,0,0,0,3048.0,4063.0,5081.0,6090.0,6211.0,6342.0,1074.0,1092.0,1101.0,222.0,231.0,231.0,0,1fd8fe20-ee34-11ec-b1e2-00163e114b1c
100000.0,1,2,2,29,2,0,0,0,0,2,43531.0,45103.0,45779.0,46912.0,49715.0,48791.0,2600.0,2200.0,2200.0,3900.0,0.0,6100.0,0,1fd8fe98-ee34-11ec-b1e2-00163e114b1c
30000.0,2,3,1,43,2,0,0,0,0,0,30346.0,29885.0,20453.0,16076.0,15844.0,15785.0,1702.0,1531.0,1544.0,702.0,724.0,557.0,0,1fd8ff1a-ee34-11ec-b1e2-00163e114b1c
20000.0,2,1,2,23,0,0,0,0,0,0,16841.0,17676.0,18804.0,19037.0,20137.0,20160.0,1642.0,2000.0,1000.0,1730.0,587.0,208.0,1,1fd8ff9c-ee34-11ec-b1e2-00163e114b1c
150000.0,1,1,2,42,2,0,0,0,0,0,143896.0,147475.0,75423.0,70034.0,44311.0,20056.0,6482.0,3440.0,2046.0,4311.0,5056.0,1169.0,0,1fd9001e-ee34-11ec-b1e2-00163e114b1c
200000.0,1,1,1,52,1,-2,-2,-2,-2,-2,-768.0,-768.0,-768.0,-768.0,-768.0,-768.0,0.0,0.0,0.0,0.0,0.0,1536.0,1,1fd900a0-ee34-11ec-b1e2-00163e114b1c
360000.0,1,3,1,37,-1,-1,-1,-2,-2,-2,1090.0,303.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,860.0,1,1fd90136-ee34-11ec-b1e2-00163e114b1c
20000.0,2,2,2,47,0,0,0,-1,-1,-2,20151.0,19419.0,19864.0,4723.0,0.0,0.0,2000.0,2013.0,4731.0,0.0,0.0,0.0,1,1fd901c2-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,1,33,1,2,0,0,0,0,51421.0,50322.0,49741.0,28442.0,28597.0,29375.0,0.0,1379.0,945.0,2002.0,2008.0,1002.0,0,1fd90244-ee34-11ec-b1e2-00163e114b1c
200000.0,2,1,1,35,0,0,0,0,-2,-2,20375.0,12588.0,9571.0,0.0,0.0,0.0,1089.0,1526.0,0.0,0.0,0.0,0.0,1,1fd902c6-ee34-11ec-b1e2-00163e114b1c
20000.0,1,2,1,46,0,0,3,2,0,0,8168.0,12309.0,11834.0,11180.0,780.0,1170.0,4600.0,0.0,0.0,0.0,0.0,930.0,0,1fd9033e-ee34-11ec-b1e2-00163e114b1c
50000.0,2,2,1,43,-1,-1,-1,-1,-1,-1,560.0,1121.0,195.0,197.0,197.0,197.0,1121.0,195.0,197.0,197.0,197.0,197.0,1,1fd903c0-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,2,28,0,0,0,0,0,0,21510.0,23357.0,32197.0,12595.0,13445.0,13803.0,2200.0,10000.0,3000.0,1000.0,1500.0,0.0,1,1fd90442-ee34-11ec-b1e2-00163e114b1c
30000.0,2,2,2,29,0,0,0,0,0,0,25167.0,25299.0,22912.0,14940.0,9365.0,1280.0,1414.0,1415.0,1002.0,200.0,104.0,0.0,1,1fd904c4-ee34-11ec-b1e2-00163e114b1c
240000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,11906.0,54684.0,1874.0,1151.0,23169.0,9372.0,55167.0,1874.0,1151.0,23169.0,9372.0,396.0,1,1fd90564-ee34-11ec-b1e2-00163e114b1c
200000.0,2,1,2,28,1,-2,-2,-1,-1,0,0.0,0.0,0.0,1545.0,1156.0,6099.0,0.0,0.0,1545.0,1156.0,5000.0,3000.0,1,1fd905e6-ee34-11ec-b1e2-00163e114b1c
80000.0,2,1,2,23,-1,-1,-2,-1,-1,-1,326.0,-326.0,0.0,652.0,0.0,326.0,0.0,652.0,652.0,0.0,326.0,652.0,1,1fd90668-ee34-11ec-b1e2-00163e114b1c
80000.0,1,1,2,23,-1,-1,-1,-1,0,0,444.0,444.0,444.0,888.0,888.0,444.0,444.0,444.0,888.0,444.0,0.0,1038.0,1,1fd906ea-ee34-11ec-b1e2-00163e114b1c
20000.0,2,3,1,33,0,0,0,0,0,0,2909.0,3537.0,4120.0,3802.0,3484.0,3152.0,1224.0,1197.0,269.0,269.0,261.0,227.0,1,1fd9076c-ee34-11ec-b1e2-00163e114b1c
210000.0,2,2,2,24,0,0,0,0,0,0,94681.0,96920.0,98562.0,100329.0,103697.0,91408.0,3766.0,3507.0,3334.0,4723.0,3418.0,2682.0,1,1fd907ee-ee34-11ec-b1e2-00163e114b1c
200000.0,1,1,1,36,1,-2,-2,-1,0,-1,-95.0,-95.0,-95.0,5.0,1005.0,21.0,0.0,0.0,100.0,1000.0,500.0,0.0,1,1fd90870-ee34-11ec-b1e2-00163e114b1c
80000.0,2,1,1,40,1,-1,-1,-1,-1,-2,0.0,1027.0,1273.0,174.0,-156.0,-156.0,2054.0,1273.0,174.0,0.0,0.0,1000.0,1,1fd908e8-ee34-11ec-b1e2-00163e114b1c
360000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,200.0,317.0,12349.0,0.0,326.0,105.0,317.0,12357.0,0.0,326.0,105.0,200.0,1,1fd9096a-ee34-11ec-b1e2-00163e114b1c
120000.0,2,3,2,32,0,0,-1,-1,-1,2,5152.0,4529.0,890.0,890.0,3040.0,1000.0,1015.0,890.0,890.0,3040.0,0.0,1580.0,1,1fd909ec-ee34-11ec-b1e2-00163e114b1c
150000.0,1,2,2,27,0,0,0,0,0,0,84034.0,81537.0,78407.0,73688.0,56995.0,52887.0,5065.0,20028.0,3152.0,2025.0,5211.0,10061.0,1,1fd90a6e-ee34-11ec-b1e2-00163e114b1c
70000.0,2,2,1,41,2,3,3,3,3,2,50460.0,52331.0,53896.0,54426.0,52956.0,54459.0,3000.0,3000.0,2000.0,0.0,2500.0,2200.0,0,1fd90af0-ee34-11ec-b1e2-00163e114b1c
150000.0,2,2,1,32,-1,-1,-1,-1,-1,-1,3267.0,3782.0,316.0,5469.0,3360.0,2399.0,3782.0,316.0,5469.0,3360.0,2399.0,4358.0,1,1fd90b72-ee34-11ec-b1e2-00163e114b1c
10000.0,1,2,2,29,0,0,0,0,0,0,9893.0,8694.0,8365.0,9526.0,9711.0,9764.0,1125.0,1146.0,1307.0,492.0,357.0,901.0,1,1fd90c76-ee34-11ec-b1e2-00163e114b1c
150000.0,2,2,1,25,0,0,0,0,0,0,147476.0,140352.0,110722.0,98874.0,65258.0,58027.0,6640.0,4100.0,4000.0,2675.0,2500.0,1500.0,0,1fd90d20-ee34-11ec-b1e2-00163e114b1c
160000.0,1,2,2,43,-1,-1,0,0,0,-1,12458.0,7146.0,11529.0,20860.0,0.0,780.0,7545.0,5000.0,10000.0,0.0,780.0,0.0,1,1fd90e1a-ee34-11ec-b1e2-00163e114b1c
260000.0,2,1,1,34,-1,-1,-1,-1,-1,-1,16426.0,6088.0,4663.0,3885.0,4414.0,2514.0,6277.0,4663.0,4140.0,4414.0,2646.0,7725.0,1,1fd90f1e-ee34-11ec-b1e2-00163e114b1c
80000.0,1,1,2,38,-1,0,0,0,0,0,21788.0,32562.0,23346.0,18361.0,10434.0,7387.0,16445.0,1482.0,1011.0,8.0,111.0,3509.0,1,1fd90fbe-ee34-11ec-b1e2-00163e114b1c
120000.0,1,1,2,33,2,0,0,0,0,0,52053.0,52592.0,53748.0,54858.0,56445.0,58032.0,2000.0,2000.0,2000.0,2500.0,2500.0,2500.0,0,1fd91040-ee34-11ec-b1e2-00163e114b1c
160000.0,1,3,2,28,2,2,2,2,2,0,152626.0,156752.0,152858.0,161801.0,114389.0,89684.0,8100.0,0.0,14025.0,0.0,5300.0,500.0,0,1fd910c2-ee34-11ec-b1e2-00163e114b1c
210000.0,2,1,2,27,0,0,0,0,0,0,135066.0,121769.0,97575.0,93763.0,95790.0,92855.0,5600.0,4000.0,3220.0,3400.0,3252.0,3400.0,1,1fd9113a-ee34-11ec-b1e2-00163e114b1c
130000.0,1,2,2,41,0,0,0,0,0,0,131762.0,106130.0,66523.0,55678.0,20290.0,14802.0,3466.0,2781.0,1702.0,602.0,492.0,515.0,0,1fd911bc-ee34-11ec-b1e2-00163e114b1c
480000.0,2,1,1,52,-2,-2,-2,-2,-2,-2,105286.0,86619.0,18802.0,34863.0,73914.0,47938.0,87170.0,18802.0,34874.0,73921.0,47938.0,56447.0,1,1fd91266-ee34-11ec-b1e2-00163e114b1c
120000.0,2,2,2,23,0,0,0,0,0,0,115653.0,108971.0,83592.0,22321.0,32150.0,36644.0,5000.0,5000.0,2000.0,20000.0,10000.0,10000.0,1,1fd9136a-ee34-11ec-b1e2-00163e114b1c
210000.0,2,3,1,27,1,-2,-1,-1,-2,-2,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,1114.0,1,1fd91464-ee34-11ec-b1e2-00163e114b1c
150000.0,2,3,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1fd914fa-ee34-11ec-b1e2-00163e114b1c
20000.0,1,5,2,55,0,0,0,2,0,0,69257.0,70055.0,18997.0,10404.0,11170.0,380.0,2400.0,1833.0,1100.0,2300.0,0.0,400.0,0,1fd9157c-ee34-11ec-b1e2-00163e114b1c
50000.0,2,2,2,23,0,0,0,0,0,0,47598.0,40714.0,38124.0,19893.0,20314.0,18810.0,2559.0,1969.0,684.0,713.0,672.0,670.0,1,1fd915fe-ee34-11ec-b1e2-00163e114b1c
50000.0,1,3,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1fd91680-ee34-11ec-b1e2-00163e114b1c
120000.0,2,2,1,37,0,0,0,0,0,0,106469.0,108606.0,107945.0,111622.0,115301.0,117873.0,5400.0,4000.0,5500.0,5500.0,5500.0,1000.0,1,1fd91702-ee34-11ec-b1e2-00163e114b1c
60000.0,2,2,1,42,0,0,0,2,2,2,56166.0,58022.0,61331.0,55566.0,59331.0,60569.0,2760.0,4941.0,0.0,4675.0,2361.0,0.0,0,1fd9177a-ee34-11ec-b1e2-00163e114b1c
160000.0,1,2,2,32,0,0,0,0,-1,0,163695.0,153009.0,115096.0,76037.0,152837.0,156042.0,7000.0,5400.0,4082.0,163107.0,5668.0,5958.0,1,1fd917fc-ee34-11ec-b1e2-00163e114b1c
20000.0,1,3,2,35,0,0,0,0,0,0,17365.0,19001.0,20269.0,18654.0,18914.0,20200.0,2618.0,2276.0,791.0,686.0,1600.0,0.0,1,1fd918a6-ee34-11ec-b1e2-00163e114b1c
20000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,342.0,792.0,677.0,-1.0,213.0,856.0,792.0,677.0,0.0,214.0,856.0,0.0,1,1fd91932-ee34-11ec-b1e2-00163e114b1c
180000.0,2,2,1,35,0,0,0,0,0,0,8694.0,7607.0,6801.0,6759.0,6918.0,9777.0,1500.0,2000.0,1000.0,3000.0,4000.0,2000.0,1,1fd919c8-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,2,63,2,2,2,2,0,0,51432.0,50316.0,50866.0,48194.0,47233.0,50224.0,0.0,3600.0,0.0,3000.0,5001.0,2000.0,1,1fd91a54-ee34-11ec-b1e2-00163e114b1c
180000.0,2,1,2,30,-1,-1,-1,-1,-2,-1,1650.0,196.0,2500.0,0.0,0.0,3650.0,196.0,2500.0,0.0,0.0,3650.0,3859.0,1,1fd91acc-ee34-11ec-b1e2-00163e114b1c
60000.0,2,2,1,40,0,0,0,-1,-1,-1,25158.0,18473.0,7506.0,4790.0,6388.0,5816.0,5000.0,1508.0,4790.0,6388.0,6046.0,17806.0,1,1fd91b4e-ee34-11ec-b1e2-00163e114b1c
90000.0,1,2,1,29,-1,-1,-1,0,0,-1,500.0,715.0,26854.0,28146.0,0.0,2000.0,715.0,26854.0,3000.0,0.0,2000.0,0.0,1,1fd91bd0-ee34-11ec-b1e2-00163e114b1c
250000.0,2,2,1,40,1,2,2,-2,-2,-1,7067.0,998.0,0.0,0.0,0.0,1604.0,4.0,0.0,0.0,0.0,1604.0,0.0,1,1fd91c52-ee34-11ec-b1e2-00163e114b1c
20000.0,1,2,1,43,0,0,0,0,0,0,14102.0,14870.0,16116.0,16436.0,16781.0,17112.0,1300.0,1500.0,588.0,610.0,611.0,788.0,1,1fd91cd4-ee34-11ec-b1e2-00163e114b1c
120000.0,2,2,1,29,0,0,0,0,0,0,122842.0,123704.0,123291.0,121242.0,121403.0,121863.0,6500.0,6100.0,4603.0,4774.0,9000.0,0.0,0,1fd91d56-ee34-11ec-b1e2-00163e114b1c
500000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,3290.0,10881.0,2517.0,2957.0,889.0,40855.0,11000.0,2517.0,2957.0,1000.0,41000.0,170.0,0,1fd91dd8-ee34-11ec-b1e2-00163e114b1c
190000.0,1,2,2,26,0,0,0,0,0,0,155260.0,136185.0,139013.0,140035.0,146365.0,148961.0,7416.0,6900.0,5100.0,10000.0,5500.0,6700.0,1,1fd91e5a-ee34-11ec-b1e2-00163e114b1c
80000.0,2,3,2,28,-1,-1,-1,-1,-1,-1,1646.0,4830.0,4655.0,15403.0,5849.0,2046.0,4830.0,4655.0,17663.0,5852.0,2254.0,1467.0,1,1fd91edc-ee34-11ec-b1e2-00163e114b1c
260000.0,2,1,2,31,0,0,0,0,0,0,69343.0,70585.0,71430.0,73837.0,73271.0,74266.0,4000.0,4000.0,4007.0,13990.0,2056.0,2623.0,1,1fd91f5e-ee34-11ec-b1e2-00163e114b1c
10000.0,1,2,2,25,4,3,3,2,0,0,5365.0,5731.0,6095.0,6351.0,6603.0,6855.0,600.0,600.0,500.0,500.0,500.0,500.0,1,1fd91fd6-ee34-11ec-b1e2-00163e114b1c
280000.0,2,2,1,42,-2,-2,-2,-2,-2,-2,396.0,396.0,396.0,396.0,10948.0,61123.0,396.0,396.0,396.0,10948.0,61123.0,54802.0,1,1fd92058-ee34-11ec-b1e2-00163e114b1c
40000.0,1,1,2,26,0,0,0,2,0,0,38131.0,35382.0,38744.0,38807.0,39933.0,38646.0,1600.0,4950.0,1400.0,2000.0,1400.0,1500.0,1,1fd920da-ee34-11ec-b1e2-00163e114b1c
150000.0,2,1,2,24,-2,-2,-2,-2,-2,-2,2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1fd9215c-ee34-11ec-b1e2-00163e114b1c
50000.0,2,2,2,23,-1,0,0,0,0,0,1291.0,2075.0,2895.0,2698.0,2500.0,2296.0,1100.0,1181.0,300.0,300.0,300.0,250.0,1,1fd921d4-ee34-11ec-b1e2-00163e114b1c
390000.0,2,1,2,25,0,0,0,0,0,0,21382.0,19133.0,19327.0,26992.0,33483.0,37465.0,4000.0,5000.0,11417.0,10000.0,10000.0,5000.0,1,1fd92256-ee34-11ec-b1e2-00163e114b1c
80000.0,2,2,1,37,2,2,2,2,2,2,15234.0,16893.0,17834.0,17250.0,18470.0,18023.0,2200.0,1500.0,0.0,1500.0,0.0,1600.0,0,1fd92350-ee34-11ec-b1e2-00163e114b1c
500000.0,1,1,1,46,-2,-2,-2,-2,-2,-2,0.0,0.0,1656.0,1400.0,0.0,0.0,0.0,1656.0,1400.0,0.0,0.0,0.0,1,1fd923d2-ee34-11ec-b1e2-00163e114b1c
310000.0,1,1,1,47,-2,-2,-2,-2,-2,-2,-1874.0,-2474.0,-2474.0,-74.0,2226.0,-484.0,0.0,0.0,2400.0,2300.0,0.0,0.0,1,1fd92454-ee34-11ec-b1e2-00163e114b1c
80000.0,2,3,2,24,1,-2,-1,-1,-1,-1,0.0,0.0,2455.0,2500.0,1307.0,1550.0,0.0,2455.0,2500.0,1307.0,1550.0,896.0,1,1fd924ea-ee34-11ec-b1e2-00163e114b1c
360000.0,2,2,1,35,0,-1,-1,-1,-1,-1,106010.0,24892.0,10772.0,21847.0,21835.0,9255.0,24976.0,10786.0,21916.0,21904.0,9261.0,22127.0,0,1fd9256c-ee34-11ec-b1e2-00163e114b1c
240000.0,1,1,2,35,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,27670.0,28252.0,0.0,0.0,0.0,27670.0,920.0,920.0,1,1fd92bde-ee34-11ec-b1e2-00163e114b1c
180000.0,2,3,1,47,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,1,1fd92c74-ee34-11ec-b1e2-00163e114b1c
